Log file for data_sample.py
Start time: 2023-08-02 20:17:53.499132
[ID:1| Order KDO7FITFAI created | Generated 8079 items | Pending 75974137 items]
[ID:1083| Order QL5JLM7K2E created | Generated 26951950 items | Pending 49030266 items]
[ID:1084| Order W210U7BS5J created | Generated 26982089 items | Pending 49000127 items]
[ID:1085| Order DDACMM53QU created | Generated 27015278 items | Pending 48966938 items]
[ID:1086| Order 7TO01Y4S8Q created | Generated 27019192 items | Pending 48963024 items]
[ID:1087| Order FM3VB5CPY4 created | Generated 27060152 items | Pending 48922064 items]
[ID:1088| Order SKNMYI2WSR created | Generated 27067496 items | Pending 48914720 items]
[ID:1089| Order YJFXIEPEU6 created | Generated 27085542 items | Pending 48896674 items]
[ID:1090| Order ZTR29IRLR1 created | Generated 27122273 items | Pending 48859943 items]
[ID:1091| Order NS6FWK43PA created | Generated 27162007 items | Pending 48820209 items]
[ID:1092| Order ZX8WYI2DTF created | Generated 27209459 items | Pending 48772757 items]
[ID:1093| Order TKSKKKJZJC created | Generated 27217722 items | Pending 48764494 items]
[ID:1094| Order RQWBHCROFE created | Generated 27255144 items | Pending 48727072 items]
[ID:1095| Order 6V12DILU5G created | Generated 27293859 items | Pending 48688357 items]
[ID:1096| Order 6HF0ZKTSLX created | Generated 27316673 items | Pending 48665543 items]
[ID:1097| Order PZ38VFB7WT created | Generated 27322622 items | Pending 48659594 items]
[ID:1098| Order EI26NMPNDM created | Generated 27344556 items | Pending 48637660 items]
[ID:1099| Order OBOSZ54E9I created | Generated 27358275 items | Pending 48623941 items]
[ID:1100| Order M74M52SGX1 created | Generated 27374084 items | Pending 48608132 items]
[ID:1101| Order 9EBNDE39KX created | Generated 27389201 items | Pending 48593015 items]
[ID:1102| Order T1MNXSB1NC created | Generated 27426792 items | Pending 48555424 items]
[ID:1103| Order CK4SP36DQ0 created | Generated 27475535 items | Pending 48506681 items]
[ID:1104| Order XZ3VJMOU2D created | Generated 27508372 items | Pending 48473844 items]
[ID:1105| Order 196AM4TB8Z created | Generated 27516867 items | Pending 48465349 items]
[ID:1106| Order J9BPM1QRNC created | Generated 27546696 items | Pending 48435520 items]
[ID:1107| Order ZYAK30GVOY created | Generated 27551152 items | Pending 48431064 items]
[ID:1108| Order LMLRDQV937 created | Generated 27596154 items | Pending 48386062 items]
[ID:1109| Order EM66N7SIMF created | Generated 27624669 items | Pending 48357547 items]
[ID:1110| Order N1I72NQNMG created | Generated 27659008 items | Pending 48323208 items]
[ID:1111| Order 54E52NJIBV created | Generated 27662240 items | Pending 48319976 items]
[ID:1112| Order 7HB65LB1D6 created | Generated 27709872 items | Pending 48272344 items]
[ID:1113| Order 44BENGX5N0 created | Generated 27744202 items | Pending 48238014 items]
[ID:1114| Order RFEL7YX8PW created | Generated 27768961 items | Pending 48213255 items]
[ID:1115| Order EDLL2ZRXV8 created | Generated 27801951 items | Pending 48180265 items]
[ID:1116| Order 2DSSEODGX2 created | Generated 27844834 items | Pending 48137382 items]
[ID:1117| Order OJ3RPTM5D9 created | Generated 27885670 items | Pending 48096546 items]
[ID:1118| Order EH2S509RU2 created | Generated 27927788 items | Pending 48054428 items]
[ID:1119| Order OAMKVFKJU2 created | Generated 27937776 items | Pending 48044440 items]
[ID:1120| Order BOQZJRGOQJ created | Generated 27975655 items | Pending 48006561 items]
[ID:1121| Order 2K5L1E2ATG created | Generated 27981333 items | Pending 48000883 items]
[ID:1122| Order MOHFVDR7VX created | Generated 27989559 items | Pending 47992657 items]
[ID:1123| Order DRE9QLQ31Z created | Generated 28005108 items | Pending 47977108 items]
[ID:1124| Order JKQWUNX0V7 created | Generated 28028121 items | Pending 47954095 items]
[ID:1125| Order D37RAPDIVM created | Generated 28044953 items | Pending 47937263 items]
[ID:1126| Order DP2TM5KY1R created | Generated 28094282 items | Pending 47887934 items]
[ID:1127| Order 9X7G68Y6GR created | Generated 28096166 items | Pending 47886050 items]
[ID:1128| Order 87583SPW0X created | Generated 28111107 items | Pending 47871109 items]
[ID:1129| Order C8N7QI13JW created | Generated 28142960 items | Pending 47839256 items]
[ID:1130| Order LNTY7Y3QPE created | Generated 28170330 items | Pending 47811886 items]
[ID:1131| Order HGSUC2FRHL created | Generated 28193411 items | Pending 47788805 items]
[ID:1132| Order T0PDWN1KD6 created | Generated 28203550 items | Pending 47778666 items]
[ID:1133| Order B5JCCXZ01Y created | Generated 28250822 items | Pending 47731394 items]
[ID:1134| Order MR7G0XBC2U created | Generated 28278856 items | Pending 47703360 items]
[ID:1135| Order GXKJFGFC03 created | Generated 28317005 items | Pending 47665211 items]
[ID:1136| Order PGQTE107AQ created | Generated 28360878 items | Pending 47621338 items]
[ID:1137| Order 7QY3A4ZCFN created | Generated 28396990 items | Pending 47585226 items]
[ID:1138| Order DQ1D428UNH created | Generated 28403248 items | Pending 47578968 items]
[ID:1139| Order 1Y5QBN89AB created | Generated 28410514 items | Pending 47571702 items]
[ID:1140| Order G6C9B0QDJE created | Generated 28440174 items | Pending 47542042 items]
[ID:1141| Order H6ECT9HRSR created | Generated 28445649 items | Pending 47536567 items]
[ID:1142| Order OCPK093L2T created | Generated 28482844 items | Pending 47499372 items]
[ID:1143| Order WY1B319Q3J created | Generated 28514888 items | Pending 47467328 items]
[ID:1144| Order 4NGHBFQC6B created | Generated 28518876 items | Pending 47463340 items]
[ID:1145| Order MSJBOO2OCO created | Generated 28567790 items | Pending 47414426 items]
[ID:1146| Order HFOM1TFIWJ created | Generated 28587000 items | Pending 47395216 items]
[ID:1147| Order AIR2M1CNK6 created | Generated 28588000 items | Pending 47394216 items]
[ID:1148| Order 9NISN8GLJA created | Generated 28604260 items | Pending 47377956 items]
[ID:1149| Order CEAAZUX29O created | Generated 28647816 items | Pending 47334400 items]
[ID:1150| Order 5T5F11LXPX created | Generated 28652749 items | Pending 47329467 items]
[ID:1151| Order BPBCLIWN96 created | Generated 28657378 items | Pending 47324838 items]
[ID:1152| Order 37KCSBKG2L created | Generated 28686236 items | Pending 47295980 items]
[ID:1153| Order 5NWWLTIY4Z created | Generated 28722311 items | Pending 47259905 items]
[ID:1154| Order XHC8E1F1LI created | Generated 28749856 items | Pending 47232360 items]
[ID:1155| Order BP1Z7FG9SP created | Generated 28753690 items | Pending 47228526 items]
[ID:1156| Order LV9ZB1JBLH created | Generated 28803962 items | Pending 47178254 items]
[ID:1157| Order 8IV41GLT1N created | Generated 28853105 items | Pending 47129111 items]
[ID:1158| Order FZM68FNXEB created | Generated 28882558 items | Pending 47099658 items]
[ID:1159| Order 7BP702S8PJ created | Generated 28918035 items | Pending 47064181 items]
[ID:1160| Order USU99MWVCY created | Generated 28930483 items | Pending 47051733 items]
[ID:1161| Order IOZ5K4HXUQ created | Generated 28958139 items | Pending 47024077 items]
[ID:1162| Order 55MUD3L4KR created | Generated 29002702 items | Pending 46979514 items]
[ID:1163| Order HE650K9GKH created | Generated 29031810 items | Pending 46950406 items]
[ID:1164| Order F7D417554A created | Generated 29058289 items | Pending 46923927 items]
[ID:1165| Order CN11B30EYD created | Generated 29063729 items | Pending 46918487 items]
[ID:1166| Order OA8U5Y8T8T created | Generated 29096836 items | Pending 46885380 items]
[ID:1167| Order M2FNWVXFUY created | Generated 29147485 items | Pending 46834731 items]
[ID:1168| Order WJ4NZRR8CC created | Generated 29167790 items | Pending 46814426 items]
[ID:1169| Order AXNJZFCG2M created | Generated 29202765 items | Pending 46779451 items]
[ID:1170| Order MELOXI5LGW created | Generated 29215341 items | Pending 46766875 items]
[ID:1171| Order ZMYBPVCGSY created | Generated 29239566 items | Pending 46742650 items]
[ID:1172| Order KK5NW15PB2 created | Generated 29282684 items | Pending 46699532 items]
[ID:1173| Order 2703QJLT1U created | Generated 29332640 items | Pending 46649576 items]
[ID:1174| Order OL9ES8T14N created | Generated 29353445 items | Pending 46628771 items]
[ID:1175| Order 3XMDMGZ6H8 created | Generated 29381428 items | Pending 46600788 items]
[ID:1176| Order 1K3BXOYS2L created | Generated 29405677 items | Pending 46576539 items]
[ID:1177| Order QUS1J0L01O created | Generated 29433350 items | Pending 46548866 items]
[ID:1178| Order EWZDDKZDRC created | Generated 29475527 items | Pending 46506689 items]
[ID:1179| Order GELP37TWP8 created | Generated 29490245 items | Pending 46491971 items]
[ID:1180| Order 87V9OHMGD7 created | Generated 29532645 items | Pending 46449571 items]
[ID:1181| Order G2AFMWCLMD created | Generated 29577081 items | Pending 46405135 items]
[ID:1182| Order 3850HAVNLV created | Generated 29618872 items | Pending 46363344 items]
[ID:1183| Order FGP441X7HM created | Generated 29624280 items | Pending 46357936 items]
[ID:1184| Order J3LWIUT1EW created | Generated 29641448 items | Pending 46340768 items]
[ID:1185| Order CWE4DMNJU8 created | Generated 29691500 items | Pending 46290716 items]
[ID:1186| Order EOJBKN8W0F created | Generated 29726297 items | Pending 46255919 items]
[ID:1187| Order 096W97X17B created | Generated 29758580 items | Pending 46223636 items]
[ID:1188| Order XF6SD09WKL created | Generated 29787281 items | Pending 46194935 items]
[ID:1189| Order AHODTJIJKN created | Generated 29806955 items | Pending 46175261 items]
[ID:1190| Order 4VRXMV2VBO created | Generated 29844173 items | Pending 46138043 items]
[ID:1191| Order K9004JFHUM created | Generated 29888977 items | Pending 46093239 items]
[ID:1192| Order C2X44C5NRD created | Generated 29920218 items | Pending 46061998 items]
[ID:1193| Order T2IKXNJH32 created | Generated 29954282 items | Pending 46027934 items]
[ID:1194| Order EIIM9V4DIW created | Generated 29958250 items | Pending 46023966 items]
[ID:1195| Order 6KDYKDNUAX created | Generated 29960575 items | Pending 46021641 items]
[ID:1196| Order H15KD7ZEP5 created | Generated 29976508 items | Pending 46005708 items]
[ID:1197| Order WNIEBG71SB created | Generated 30013748 items | Pending 45968468 items]
[ID:1198| Order VUW37ECUDS created | Generated 30034154 items | Pending 45948062 items]
[ID:1199| Order JX6H2K7LK8 created | Generated 30069625 items | Pending 45912591 items]
[ID:1200| Order CPPRFF4HHP created | Generated 30115672 items | Pending 45866544 items]
[ID:1201| Order Z8Y6MVJ95A created | Generated 30131919 items | Pending 45850297 items]
[ID:1202| Order U9QVZM0SIC created | Generated 30135931 items | Pending 45846285 items]
[ID:1203| Order EXDCLJTMX3 created | Generated 30167472 items | Pending 45814744 items]
[ID:1204| Order A8ADECZN5T created | Generated 30206381 items | Pending 45775835 items]
[ID:1205| Order O9G5BHFF0W created | Generated 30221540 items | Pending 45760676 items]
[ID:1206| Order 3X50V29PIC created | Generated 30273474 items | Pending 45708742 items]
[ID:1207| Order CP9ZCTGTH5 created | Generated 30322905 items | Pending 45659311 items]
[ID:1208| Order T6CMDCTVJ5 created | Generated 30362743 items | Pending 45619473 items]
[ID:1209| Order XIXCKU6S09 created | Generated 30393276 items | Pending 45588940 items]
[ID:1210| Order P0MKKKQKQO created | Generated 30404625 items | Pending 45577591 items]
[ID:1211| Order QLU13TS0BC created | Generated 30414763 items | Pending 45567453 items]
[ID:1212| Order WQFPYMQ1VV created | Generated 30421328 items | Pending 45560888 items]
[ID:1213| Order 8YSNCDMIIK created | Generated 30436091 items | Pending 45546125 items]
[ID:1214| Order UKMAXUSE53 created | Generated 30443540 items | Pending 45538676 items]
[ID:1215| Order A5GFBOYRXI created | Generated 30465742 items | Pending 45516474 items]
[ID:1216| Order 7ZVYI5PRC7 created | Generated 30509996 items | Pending 45472220 items]
[ID:1217| Order 6S7OPJU9LK created | Generated 30521778 items | Pending 45460438 items]
[ID:1218| Order 4GZ1DVI0NP created | Generated 30545436 items | Pending 45436780 items]
[ID:1219| Order DSMY1SZ3HL created | Generated 30567203 items | Pending 45415013 items]
[ID:1220| Order JRO7HJ9JS3 created | Generated 30605504 items | Pending 45376712 items]
[ID:1221| Order KYRKXCUTQU created | Generated 30636960 items | Pending 45345256 items]
[ID:1222| Order J8E8FTBV7C created | Generated 30684016 items | Pending 45298200 items]
[ID:1223| Order 6QK21TFSQ0 created | Generated 30701075 items | Pending 45281141 items]
[ID:1224| Order LO2W4H1WSW created | Generated 30704174 items | Pending 45278042 items]
[ID:1225| Order C3CTAGCA8Q created | Generated 30751433 items | Pending 45230783 items]
[ID:1226| Order 1QAD2FIO9A created | Generated 30763658 items | Pending 45218558 items]
[ID:1227| Order XZ3F43ON2P created | Generated 30795598 items | Pending 45186618 items]
[ID:1228| Order BIH01FLKUI created | Generated 30797250 items | Pending 45184966 items]
[ID:1229| Order LWWRYLOJUG created | Generated 30808324 items | Pending 45173892 items]
[ID:1230| Order XPWFZGZXTS created | Generated 30825802 items | Pending 45156414 items]
[ID:1231| Order XT6Z0KYTIF created | Generated 30871108 items | Pending 45111108 items]
[ID:1232| Order O8V7HARCUU created | Generated 30908764 items | Pending 45073452 items]
[ID:1233| Order 9JXTFOXF19 created | Generated 30915977 items | Pending 45066239 items]
[ID:1234| Order DX5W61PMWI created | Generated 30956634 items | Pending 45025582 items]
[ID:1235| Order AMHIWPY9D1 created | Generated 30971650 items | Pending 45010566 items]
[ID:1236| Order E25UM0BUSS created | Generated 30982059 items | Pending 45000157 items]
[ID:1237| Order RSO7GZ1E9X created | Generated 31017455 items | Pending 44964761 items]
[ID:1238| Order 1ROLYSXOSX created | Generated 31022758 items | Pending 44959458 items]
[ID:1239| Order 4E73IQGNC6 created | Generated 31056072 items | Pending 44926144 items]
[ID:1240| Order P6A88U02IR created | Generated 31077471 items | Pending 44904745 items]
[ID:1241| Order QLXMNUL2BO created | Generated 31126885 items | Pending 44855331 items]
[ID:1242| Order SWTEX0WJYI created | Generated 31133814 items | Pending 44848402 items]
[ID:1243| Order M4XS96LCJB created | Generated 31178484 items | Pending 44803732 items]
[ID:1244| Order 9GTMP200B3 created | Generated 31215372 items | Pending 44766844 items]
[ID:1245| Order 7YT9LTG0SI created | Generated 31221384 items | Pending 44760832 items]
[ID:1246| Order R0LZS9XCRV created | Generated 31251948 items | Pending 44730268 items]
[ID:1247| Order KH84KWNGA1 created | Generated 31257029 items | Pending 44725187 items]
[ID:1248| Order G1YQ3PS2P8 created | Generated 31257849 items | Pending 44724367 items]
[ID:1249| Order 1CNEYHUO6P created | Generated 31259169 items | Pending 44723047 items]
[ID:1250| Order 8XHCCL0X3E created | Generated 31293506 items | Pending 44688710 items]
[ID:1251| Order QEWJBM0G0I created | Generated 31303809 items | Pending 44678407 items]
[ID:1252| Order L5ZUX9GP6Y created | Generated 31331079 items | Pending 44651137 items]
[ID:1253| Order 74CQ3U9WM7 created | Generated 31372252 items | Pending 44609964 items]
[ID:1254| Order RXXBNU62GH created | Generated 31386864 items | Pending 44595352 items]
[ID:1255| Order J2EPFY1BQP created | Generated 31395391 items | Pending 44586825 items]
[ID:1256| Order EVHKTH883I created | Generated 31417698 items | Pending 44564518 items]
[ID:1257| Order ZN6YS1KBSR created | Generated 31466580 items | Pending 44515636 items]
[ID:1258| Order XVSYGXYC50 created | Generated 31472545 items | Pending 44509671 items]
[ID:1259| Order HG9ITDVIYT created | Generated 31513090 items | Pending 44469126 items]
[ID:1260| Order 8GP7IIL1JJ created | Generated 31518848 items | Pending 44463368 items]
[ID:1261| Order 4KD9733H9Q created | Generated 31542510 items | Pending 44439706 items]
[ID:1262| Order LGVC4KO2XS created | Generated 31543985 items | Pending 44438231 items]
