id, identification, floor, section, location, shelf, column, row, emc
4544, 174244, 1, 7, 4, 2, 4, 4, 0
4545, 174245, 1, 7, 4, 2, 4, 5, 0
4546, 174251, 1, 7, 4, 2, 5, 1, 0
4547, 174252, 1, 7, 4, 2, 5, 2, 0
4548, 174253, 1, 7, 4, 2, 5, 3, 0
4549, 174254, 1, 7, 4, 2, 5, 4, 0
4550, 174255, 1, 7, 4, 2, 5, 5, 0
4551, 174311, 1, 7, 4, 3, 1, 1, 0
4552, 174312, 1, 7, 4, 3, 1, 2, 0
4553, 174313, 1, 7, 4, 3, 1, 3, 0
4554, 174314, 1, 7, 4, 3, 1, 4, 0
4555, 174315, 1, 7, 4, 3, 1, 5, 0
4556, 174321, 1, 7, 4, 3, 2, 1, 0
4557, 174322, 1, 7, 4, 3, 2, 2, 0
4558, 174323, 1, 7, 4, 3, 2, 3, 0
4559, 174324, 1, 7, 4, 3, 2, 4, 0
4560, 174325, 1, 7, 4, 3, 2, 5, 0
4561, 174331, 1, 7, 4, 3, 3, 1, 0
4562, 174332, 1, 7, 4, 3, 3, 2, 0
4563, 174333, 1, 7, 4, 3, 3, 3, 0
4564, 174334, 1, 7, 4, 3, 3, 4, 0
4565, 174335, 1, 7, 4, 3, 3, 5, 0
4566, 174341, 1, 7, 4, 3, 4, 1, 0
4567, 174342, 1, 7, 4, 3, 4, 2, 0
4568, 174343, 1, 7, 4, 3, 4, 3, 0
4569, 174344, 1, 7, 4, 3, 4, 4, 0
4570, 174345, 1, 7, 4, 3, 4, 5, 0
4571, 174351, 1, 7, 4, 3, 5, 1, 0
4572, 174352, 1, 7, 4, 3, 5, 2, 0
4573, 174353, 1, 7, 4, 3, 5, 3, 0
4574, 174354, 1, 7, 4, 3, 5, 4, 0
4575, 174355, 1, 7, 4, 3, 5, 5, 0
4576, 174411, 1, 7, 4, 4, 1, 1, 0
4577, 174412, 1, 7, 4, 4, 1, 2, 0
4578, 174413, 1, 7, 4, 4, 1, 3, 0
4579, 174414, 1, 7, 4, 4, 1, 4, 0
4580, 174415, 1, 7, 4, 4, 1, 5, 0
4581, 174421, 1, 7, 4, 4, 2, 1, 0
4582, 174422, 1, 7, 4, 4, 2, 2, 0
4583, 174423, 1, 7, 4, 4, 2, 3, 0
4584, 174424, 1, 7, 4, 4, 2, 4, 0
4585, 174425, 1, 7, 4, 4, 2, 5, 0
4586, 174431, 1, 7, 4, 4, 3, 1, 0
4587, 174432, 1, 7, 4, 4, 3, 2, 0
4588, 174433, 1, 7, 4, 4, 3, 3, 0
4589, 174434, 1, 7, 4, 4, 3, 4, 0
4590, 174435, 1, 7, 4, 4, 3, 5, 0
4591, 174441, 1, 7, 4, 4, 4, 1, 0
4592, 174442, 1, 7, 4, 4, 4, 2, 0
4593, 174443, 1, 7, 4, 4, 4, 3, 0
4594, 174444, 1, 7, 4, 4, 4, 4, 0
4595, 174445, 1, 7, 4, 4, 4, 5, 0
4596, 174451, 1, 7, 4, 4, 5, 1, 0
4597, 174452, 1, 7, 4, 4, 5, 2, 0
4598, 174453, 1, 7, 4, 4, 5, 3, 0
4599, 174454, 1, 7, 4, 4, 5, 4, 0
4600, 174455, 1, 7, 4, 4, 5, 5, 0
4601, 175111, 1, 7, 5, 1, 1, 1, 0
4602, 175112, 1, 7, 5, 1, 1, 2, 0
4603, 175113, 1, 7, 5, 1, 1, 3, 0
4604, 175114, 1, 7, 5, 1, 1, 4, 0
4605, 175115, 1, 7, 5, 1, 1, 5, 0
4606, 175121, 1, 7, 5, 1, 2, 1, 0
4607, 175122, 1, 7, 5, 1, 2, 2, 0
4608, 175123, 1, 7, 5, 1, 2, 3, 0
4609, 175124, 1, 7, 5, 1, 2, 4, 0
4610, 175125, 1, 7, 5, 1, 2, 5, 0
4611, 175131, 1, 7, 5, 1, 3, 1, 0
4612, 175132, 1, 7, 5, 1, 3, 2, 0
4613, 175133, 1, 7, 5, 1, 3, 3, 0
4614, 175134, 1, 7, 5, 1, 3, 4, 0
4615, 175135, 1, 7, 5, 1, 3, 5, 0
4616, 175141, 1, 7, 5, 1, 4, 1, 0
4617, 175142, 1, 7, 5, 1, 4, 2, 0
4618, 175143, 1, 7, 5, 1, 4, 3, 0
4619, 175144, 1, 7, 5, 1, 4, 4, 0
4620, 175145, 1, 7, 5, 1, 4, 5, 0
4621, 175151, 1, 7, 5, 1, 5, 1, 0
4622, 175152, 1, 7, 5, 1, 5, 2, 0
4623, 175153, 1, 7, 5, 1, 5, 3, 0
4624, 175154, 1, 7, 5, 1, 5, 4, 0
4625, 175155, 1, 7, 5, 1, 5, 5, 0
4626, 175211, 1, 7, 5, 2, 1, 1, 0
4627, 175212, 1, 7, 5, 2, 1, 2, 0
4628, 175213, 1, 7, 5, 2, 1, 3, 0
4629, 175214, 1, 7, 5, 2, 1, 4, 0
4630, 175215, 1, 7, 5, 2, 1, 5, 0
4631, 175221, 1, 7, 5, 2, 2, 1, 0
4632, 175222, 1, 7, 5, 2, 2, 2, 0
4633, 175223, 1, 7, 5, 2, 2, 3, 0
4634, 175224, 1, 7, 5, 2, 2, 4, 0
4635, 175225, 1, 7, 5, 2, 2, 5, 0
4636, 175231, 1, 7, 5, 2, 3, 1, 0
4637, 175232, 1, 7, 5, 2, 3, 2, 0
4638, 175233, 1, 7, 5, 2, 3, 3, 0
4639, 175234, 1, 7, 5, 2, 3, 4, 0
4640, 175235, 1, 7, 5, 2, 3, 5, 0
4641, 175241, 1, 7, 5, 2, 4, 1, 0
4642, 175242, 1, 7, 5, 2, 4, 2, 0
4643, 175243, 1, 7, 5, 2, 4, 3, 0
4644, 175244, 1, 7, 5, 2, 4, 4, 0
4645, 175245, 1, 7, 5, 2, 4, 5, 0
4646, 175251, 1, 7, 5, 2, 5, 1, 0
4647, 175252, 1, 7, 5, 2, 5, 2, 0
4648, 175253, 1, 7, 5, 2, 5, 3, 0
4649, 175254, 1, 7, 5, 2, 5, 4, 0
4650, 175255, 1, 7, 5, 2, 5, 5, 0
4651, 175311, 1, 7, 5, 3, 1, 1, 0
4652, 175312, 1, 7, 5, 3, 1, 2, 0
4653, 175313, 1, 7, 5, 3, 1, 3, 0
4654, 175314, 1, 7, 5, 3, 1, 4, 0
4655, 175315, 1, 7, 5, 3, 1, 5, 0
4656, 175321, 1, 7, 5, 3, 2, 1, 0
4657, 175322, 1, 7, 5, 3, 2, 2, 0
4658, 175323, 1, 7, 5, 3, 2, 3, 0
4659, 175324, 1, 7, 5, 3, 2, 4, 0
4660, 175325, 1, 7, 5, 3, 2, 5, 0
4661, 175331, 1, 7, 5, 3, 3, 1, 0
4662, 175332, 1, 7, 5, 3, 3, 2, 0
4663, 175333, 1, 7, 5, 3, 3, 3, 0
4664, 175334, 1, 7, 5, 3, 3, 4, 0
4665, 175335, 1, 7, 5, 3, 3, 5, 0
4666, 175341, 1, 7, 5, 3, 4, 1, 0
4667, 175342, 1, 7, 5, 3, 4, 2, 0
4668, 175343, 1, 7, 5, 3, 4, 3, 0
4669, 175344, 1, 7, 5, 3, 4, 4, 0
4670, 175345, 1, 7, 5, 3, 4, 5, 0
4671, 175351, 1, 7, 5, 3, 5, 1, 0
4672, 175352, 1, 7, 5, 3, 5, 2, 0
4673, 175353, 1, 7, 5, 3, 5, 3, 0
4674, 175354, 1, 7, 5, 3, 5, 4, 0
4675, 175355, 1, 7, 5, 3, 5, 5, 0
4676, 175411, 1, 7, 5, 4, 1, 1, 0
4677, 175412, 1, 7, 5, 4, 1, 2, 0
4678, 175413, 1, 7, 5, 4, 1, 3, 0
4679, 175414, 1, 7, 5, 4, 1, 4, 0
4680, 175415, 1, 7, 5, 4, 1, 5, 0
4681, 175421, 1, 7, 5, 4, 2, 1, 0
4682, 175422, 1, 7, 5, 4, 2, 2, 0
4683, 175423, 1, 7, 5, 4, 2, 3, 0
4684, 175424, 1, 7, 5, 4, 2, 4, 0
4685, 175425, 1, 7, 5, 4, 2, 5, 0
4686, 175431, 1, 7, 5, 4, 3, 1, 0
4687, 175432, 1, 7, 5, 4, 3, 2, 0
4688, 175433, 1, 7, 5, 4, 3, 3, 0
4689, 175434, 1, 7, 5, 4, 3, 4, 0
4690, 175435, 1, 7, 5, 4, 3, 5, 0
4691, 175441, 1, 7, 5, 4, 4, 1, 0
4692, 175442, 1, 7, 5, 4, 4, 2, 0
4693, 175443, 1, 7, 5, 4, 4, 3, 0
4694, 175444, 1, 7, 5, 4, 4, 4, 0
4695, 175445, 1, 7, 5, 4, 4, 5, 0
4696, 175451, 1, 7, 5, 4, 5, 1, 0
4697, 175452, 1, 7, 5, 4, 5, 2, 0
4698, 175453, 1, 7, 5, 4, 5, 3, 0
4699, 175454, 1, 7, 5, 4, 5, 4, 0
4700, 175455, 1, 7, 5, 4, 5, 5, 0
4701, 176111, 1, 7, 6, 1, 1, 1, 0
4702, 176112, 1, 7, 6, 1, 1, 2, 0
4703, 176113, 1, 7, 6, 1, 1, 3, 0
4704, 176114, 1, 7, 6, 1, 1, 4, 0
4705, 176115, 1, 7, 6, 1, 1, 5, 0
4706, 176121, 1, 7, 6, 1, 2, 1, 0
4707, 176122, 1, 7, 6, 1, 2, 2, 0
4708, 176123, 1, 7, 6, 1, 2, 3, 0
4709, 176124, 1, 7, 6, 1, 2, 4, 0
4710, 176125, 1, 7, 6, 1, 2, 5, 0
4711, 176131, 1, 7, 6, 1, 3, 1, 0
4712, 176132, 1, 7, 6, 1, 3, 2, 0
4713, 176133, 1, 7, 6, 1, 3, 3, 0
4714, 176134, 1, 7, 6, 1, 3, 4, 0
4715, 176135, 1, 7, 6, 1, 3, 5, 0
4716, 176141, 1, 7, 6, 1, 4, 1, 0
4717, 176142, 1, 7, 6, 1, 4, 2, 0
4718, 176143, 1, 7, 6, 1, 4, 3, 0
4719, 176144, 1, 7, 6, 1, 4, 4, 0
4720, 176145, 1, 7, 6, 1, 4, 5, 0
4721, 176151, 1, 7, 6, 1, 5, 1, 0
4722, 176152, 1, 7, 6, 1, 5, 2, 0
4723, 176153, 1, 7, 6, 1, 5, 3, 0
4724, 176154, 1, 7, 6, 1, 5, 4, 0
4725, 176155, 1, 7, 6, 1, 5, 5, 0
4726, 176211, 1, 7, 6, 2, 1, 1, 0
4727, 176212, 1, 7, 6, 2, 1, 2, 0
4728, 176213, 1, 7, 6, 2, 1, 3, 0
4729, 176214, 1, 7, 6, 2, 1, 4, 0
4730, 176215, 1, 7, 6, 2, 1, 5, 0
4731, 176221, 1, 7, 6, 2, 2, 1, 0
4732, 176222, 1, 7, 6, 2, 2, 2, 0
4733, 176223, 1, 7, 6, 2, 2, 3, 0
4734, 176224, 1, 7, 6, 2, 2, 4, 0
4735, 176225, 1, 7, 6, 2, 2, 5, 0
4736, 176231, 1, 7, 6, 2, 3, 1, 0
4737, 176232, 1, 7, 6, 2, 3, 2, 0
4738, 176233, 1, 7, 6, 2, 3, 3, 0
4739, 176234, 1, 7, 6, 2, 3, 4, 0
4740, 176235, 1, 7, 6, 2, 3, 5, 0
4741, 176241, 1, 7, 6, 2, 4, 1, 0
4742, 176242, 1, 7, 6, 2, 4, 2, 0
4743, 176243, 1, 7, 6, 2, 4, 3, 0
4744, 176244, 1, 7, 6, 2, 4, 4, 0
4745, 176245, 1, 7, 6, 2, 4, 5, 0
4746, 176251, 1, 7, 6, 2, 5, 1, 0
4747, 176252, 1, 7, 6, 2, 5, 2, 0
4748, 176253, 1, 7, 6, 2, 5, 3, 0
4749, 176254, 1, 7, 6, 2, 5, 4, 0
4750, 176255, 1, 7, 6, 2, 5, 5, 0
4751, 176311, 1, 7, 6, 3, 1, 1, 0
4752, 176312, 1, 7, 6, 3, 1, 2, 0
4753, 176313, 1, 7, 6, 3, 1, 3, 0
4754, 176314, 1, 7, 6, 3, 1, 4, 0
4755, 176315, 1, 7, 6, 3, 1, 5, 0
4756, 176321, 1, 7, 6, 3, 2, 1, 0
4757, 176322, 1, 7, 6, 3, 2, 2, 0
4758, 176323, 1, 7, 6, 3, 2, 3, 0
4759, 176324, 1, 7, 6, 3, 2, 4, 0
4760, 176325, 1, 7, 6, 3, 2, 5, 0
4761, 176331, 1, 7, 6, 3, 3, 1, 0
4762, 176332, 1, 7, 6, 3, 3, 2, 0
4763, 176333, 1, 7, 6, 3, 3, 3, 0
4764, 176334, 1, 7, 6, 3, 3, 4, 0
4765, 176335, 1, 7, 6, 3, 3, 5, 0
4766, 176341, 1, 7, 6, 3, 4, 1, 0
4767, 176342, 1, 7, 6, 3, 4, 2, 0
4768, 176343, 1, 7, 6, 3, 4, 3, 0
4769, 176344, 1, 7, 6, 3, 4, 4, 0
4770, 176345, 1, 7, 6, 3, 4, 5, 0
4771, 176351, 1, 7, 6, 3, 5, 1, 0
4772, 176352, 1, 7, 6, 3, 5, 2, 0
4773, 176353, 1, 7, 6, 3, 5, 3, 0
4774, 176354, 1, 7, 6, 3, 5, 4, 0
4775, 176355, 1, 7, 6, 3, 5, 5, 0
4776, 176411, 1, 7, 6, 4, 1, 1, 0
4777, 176412, 1, 7, 6, 4, 1, 2, 0
4778, 176413, 1, 7, 6, 4, 1, 3, 0
4779, 176414, 1, 7, 6, 4, 1, 4, 0
4780, 176415, 1, 7, 6, 4, 1, 5, 0
4781, 176421, 1, 7, 6, 4, 2, 1, 0
4782, 176422, 1, 7, 6, 4, 2, 2, 0
4783, 176423, 1, 7, 6, 4, 2, 3, 0
4784, 176424, 1, 7, 6, 4, 2, 4, 0
4785, 176425, 1, 7, 6, 4, 2, 5, 0
4786, 176431, 1, 7, 6, 4, 3, 1, 0
4787, 176432, 1, 7, 6, 4, 3, 2, 0
4788, 176433, 1, 7, 6, 4, 3, 3, 0
4789, 176434, 1, 7, 6, 4, 3, 4, 0
4790, 176435, 1, 7, 6, 4, 3, 5, 0
4791, 176441, 1, 7, 6, 4, 4, 1, 0
4792, 176442, 1, 7, 6, 4, 4, 2, 0
4793, 176443, 1, 7, 6, 4, 4, 3, 0
4794, 176444, 1, 7, 6, 4, 4, 4, 0
4795, 176445, 1, 7, 6, 4, 4, 5, 0
4796, 176451, 1, 7, 6, 4, 5, 1, 0
4797, 176452, 1, 7, 6, 4, 5, 2, 0
4798, 176453, 1, 7, 6, 4, 5, 3, 0
4799, 176454, 1, 7, 6, 4, 5, 4, 0
4800, 176455, 1, 7, 6, 4, 5, 5, 0
4801, 177111, 1, 7, 7, 1, 1, 1, 0
4802, 177112, 1, 7, 7, 1, 1, 2, 0
4803, 177113, 1, 7, 7, 1, 1, 3, 0
4804, 177114, 1, 7, 7, 1, 1, 4, 0
4805, 177115, 1, 7, 7, 1, 1, 5, 0
4806, 177121, 1, 7, 7, 1, 2, 1, 0
4807, 177122, 1, 7, 7, 1, 2, 2, 0
4808, 177123, 1, 7, 7, 1, 2, 3, 0
4809, 177124, 1, 7, 7, 1, 2, 4, 0
4810, 177125, 1, 7, 7, 1, 2, 5, 0
4811, 177131, 1, 7, 7, 1, 3, 1, 0
4812, 177132, 1, 7, 7, 1, 3, 2, 0
4813, 177133, 1, 7, 7, 1, 3, 3, 0
4814, 177134, 1, 7, 7, 1, 3, 4, 0
4815, 177135, 1, 7, 7, 1, 3, 5, 0
4816, 177141, 1, 7, 7, 1, 4, 1, 0
4817, 177142, 1, 7, 7, 1, 4, 2, 0
4818, 177143, 1, 7, 7, 1, 4, 3, 0
4819, 177144, 1, 7, 7, 1, 4, 4, 0
4820, 177145, 1, 7, 7, 1, 4, 5, 0
4821, 177151, 1, 7, 7, 1, 5, 1, 0
4822, 177152, 1, 7, 7, 1, 5, 2, 0
4823, 177153, 1, 7, 7, 1, 5, 3, 0
4824, 177154, 1, 7, 7, 1, 5, 4, 0
4825, 177155, 1, 7, 7, 1, 5, 5, 0
4826, 177211, 1, 7, 7, 2, 1, 1, 0
4827, 177212, 1, 7, 7, 2, 1, 2, 0
4828, 177213, 1, 7, 7, 2, 1, 3, 0
4829, 177214, 1, 7, 7, 2, 1, 4, 0
4830, 177215, 1, 7, 7, 2, 1, 5, 0
4831, 177221, 1, 7, 7, 2, 2, 1, 0
4832, 177222, 1, 7, 7, 2, 2, 2, 0
4833, 177223, 1, 7, 7, 2, 2, 3, 0
4834, 177224, 1, 7, 7, 2, 2, 4, 0
4835, 177225, 1, 7, 7, 2, 2, 5, 0
4836, 177231, 1, 7, 7, 2, 3, 1, 0
4837, 177232, 1, 7, 7, 2, 3, 2, 0
4838, 177233, 1, 7, 7, 2, 3, 3, 0
4839, 177234, 1, 7, 7, 2, 3, 4, 0
4840, 177235, 1, 7, 7, 2, 3, 5, 0
4841, 177241, 1, 7, 7, 2, 4, 1, 0
4842, 177242, 1, 7, 7, 2, 4, 2, 0
4843, 177243, 1, 7, 7, 2, 4, 3, 0
4844, 177244, 1, 7, 7, 2, 4, 4, 0
4845, 177245, 1, 7, 7, 2, 4, 5, 0
4846, 177251, 1, 7, 7, 2, 5, 1, 0
4847, 177252, 1, 7, 7, 2, 5, 2, 0
4848, 177253, 1, 7, 7, 2, 5, 3, 0
4849, 177254, 1, 7, 7, 2, 5, 4, 0
4850, 177255, 1, 7, 7, 2, 5, 5, 0
4851, 177311, 1, 7, 7, 3, 1, 1, 0
4852, 177312, 1, 7, 7, 3, 1, 2, 0
4853, 177313, 1, 7, 7, 3, 1, 3, 0
4854, 177314, 1, 7, 7, 3, 1, 4, 0
4855, 177315, 1, 7, 7, 3, 1, 5, 0
4856, 177321, 1, 7, 7, 3, 2, 1, 0
4857, 177322, 1, 7, 7, 3, 2, 2, 0
4858, 177323, 1, 7, 7, 3, 2, 3, 0
4859, 177324, 1, 7, 7, 3, 2, 4, 0
4860, 177325, 1, 7, 7, 3, 2, 5, 0
4861, 177331, 1, 7, 7, 3, 3, 1, 0
4862, 177332, 1, 7, 7, 3, 3, 2, 0
4863, 177333, 1, 7, 7, 3, 3, 3, 0
4864, 177334, 1, 7, 7, 3, 3, 4, 0
4865, 177335, 1, 7, 7, 3, 3, 5, 0
4866, 177341, 1, 7, 7, 3, 4, 1, 0
4867, 177342, 1, 7, 7, 3, 4, 2, 0
4868, 177343, 1, 7, 7, 3, 4, 3, 0
4869, 177344, 1, 7, 7, 3, 4, 4, 0
4870, 177345, 1, 7, 7, 3, 4, 5, 0
4871, 177351, 1, 7, 7, 3, 5, 1, 0
4872, 177352, 1, 7, 7, 3, 5, 2, 0
4873, 177353, 1, 7, 7, 3, 5, 3, 0
4874, 177354, 1, 7, 7, 3, 5, 4, 0
4875, 177355, 1, 7, 7, 3, 5, 5, 0
4876, 177411, 1, 7, 7, 4, 1, 1, 0
4877, 177412, 1, 7, 7, 4, 1, 2, 0
4878, 177413, 1, 7, 7, 4, 1, 3, 0
4879, 177414, 1, 7, 7, 4, 1, 4, 0
4880, 177415, 1, 7, 7, 4, 1, 5, 0
4881, 177421, 1, 7, 7, 4, 2, 1, 0
4882, 177422, 1, 7, 7, 4, 2, 2, 0
4883, 177423, 1, 7, 7, 4, 2, 3, 0
4884, 177424, 1, 7, 7, 4, 2, 4, 0
4885, 177425, 1, 7, 7, 4, 2, 5, 0
4886, 177431, 1, 7, 7, 4, 3, 1, 0
4887, 177432, 1, 7, 7, 4, 3, 2, 0
4888, 177433, 1, 7, 7, 4, 3, 3, 0
4889, 177434, 1, 7, 7, 4, 3, 4, 0
4890, 177435, 1, 7, 7, 4, 3, 5, 0
4891, 177441, 1, 7, 7, 4, 4, 1, 0
4892, 177442, 1, 7, 7, 4, 4, 2, 0
4893, 177443, 1, 7, 7, 4, 4, 3, 0
4894, 177444, 1, 7, 7, 4, 4, 4, 0
4895, 177445, 1, 7, 7, 4, 4, 5, 0
4896, 177451, 1, 7, 7, 4, 5, 1, 0
4897, 177452, 1, 7, 7, 4, 5, 2, 0
4898, 177453, 1, 7, 7, 4, 5, 3, 0
4899, 177454, 1, 7, 7, 4, 5, 4, 0
4900, 177455, 1, 7, 7, 4, 5, 5, 0
4901, 181111, 1, 8, 1, 1, 1, 1, 0
4902, 181112, 1, 8, 1, 1, 1, 2, 0
4903, 181113, 1, 8, 1, 1, 1, 3, 0
4904, 181114, 1, 8, 1, 1, 1, 4, 0
4905, 181115, 1, 8, 1, 1, 1, 5, 0
4906, 181121, 1, 8, 1, 1, 2, 1, 0
4907, 181122, 1, 8, 1, 1, 2, 2, 0
4908, 181123, 1, 8, 1, 1, 2, 3, 0
4909, 181124, 1, 8, 1, 1, 2, 4, 0
4910, 181125, 1, 8, 1, 1, 2, 5, 0
4911, 181131, 1, 8, 1, 1, 3, 1, 0
4912, 181132, 1, 8, 1, 1, 3, 2, 0
4913, 181133, 1, 8, 1, 1, 3, 3, 0
4914, 181134, 1, 8, 1, 1, 3, 4, 0
4915, 181135, 1, 8, 1, 1, 3, 5, 0
4916, 181141, 1, 8, 1, 1, 4, 1, 0
4917, 181142, 1, 8, 1, 1, 4, 2, 0
4918, 181143, 1, 8, 1, 1, 4, 3, 0
4919, 181144, 1, 8, 1, 1, 4, 4, 0
4920, 181145, 1, 8, 1, 1, 4, 5, 0
4921, 181151, 1, 8, 1, 1, 5, 1, 0
4922, 181152, 1, 8, 1, 1, 5, 2, 0
4923, 181153, 1, 8, 1, 1, 5, 3, 0
4924, 181154, 1, 8, 1, 1, 5, 4, 0
4925, 181155, 1, 8, 1, 1, 5, 5, 0
4926, 181211, 1, 8, 1, 2, 1, 1, 0
4927, 181212, 1, 8, 1, 2, 1, 2, 0
4928, 181213, 1, 8, 1, 2, 1, 3, 0
4929, 181214, 1, 8, 1, 2, 1, 4, 0
4930, 181215, 1, 8, 1, 2, 1, 5, 0
4931, 181221, 1, 8, 1, 2, 2, 1, 0
4932, 181222, 1, 8, 1, 2, 2, 2, 0
4933, 181223, 1, 8, 1, 2, 2, 3, 0
4934, 181224, 1, 8, 1, 2, 2, 4, 0
4935, 181225, 1, 8, 1, 2, 2, 5, 0
4936, 181231, 1, 8, 1, 2, 3, 1, 0
4937, 181232, 1, 8, 1, 2, 3, 2, 0
4938, 181233, 1, 8, 1, 2, 3, 3, 0
4939, 181234, 1, 8, 1, 2, 3, 4, 0
4940, 181235, 1, 8, 1, 2, 3, 5, 0
4941, 181241, 1, 8, 1, 2, 4, 1, 0
4942, 181242, 1, 8, 1, 2, 4, 2, 0
4943, 181243, 1, 8, 1, 2, 4, 3, 0
4944, 181244, 1, 8, 1, 2, 4, 4, 0
4945, 181245, 1, 8, 1, 2, 4, 5, 0
4946, 181251, 1, 8, 1, 2, 5, 1, 0
4947, 181252, 1, 8, 1, 2, 5, 2, 0
4948, 181253, 1, 8, 1, 2, 5, 3, 0
4949, 181254, 1, 8, 1, 2, 5, 4, 0
4950, 181255, 1, 8, 1, 2, 5, 5, 0
4951, 181311, 1, 8, 1, 3, 1, 1, 0
4952, 181312, 1, 8, 1, 3, 1, 2, 0
4953, 181313, 1, 8, 1, 3, 1, 3, 0
4954, 181314, 1, 8, 1, 3, 1, 4, 0
4955, 181315, 1, 8, 1, 3, 1, 5, 0
4956, 181321, 1, 8, 1, 3, 2, 1, 0
4957, 181322, 1, 8, 1, 3, 2, 2, 0
4958, 181323, 1, 8, 1, 3, 2, 3, 0
4959, 181324, 1, 8, 1, 3, 2, 4, 0
4960, 181325, 1, 8, 1, 3, 2, 5, 0
4961, 181331, 1, 8, 1, 3, 3, 1, 0
4962, 181332, 1, 8, 1, 3, 3, 2, 0
4963, 181333, 1, 8, 1, 3, 3, 3, 0
4964, 181334, 1, 8, 1, 3, 3, 4, 0
4965, 181335, 1, 8, 1, 3, 3, 5, 0
4966, 181341, 1, 8, 1, 3, 4, 1, 0
4967, 181342, 1, 8, 1, 3, 4, 2, 0
4968, 181343, 1, 8, 1, 3, 4, 3, 0
4969, 181344, 1, 8, 1, 3, 4, 4, 0
4970, 181345, 1, 8, 1, 3, 4, 5, 0
4971, 181351, 1, 8, 1, 3, 5, 1, 0
4972, 181352, 1, 8, 1, 3, 5, 2, 0
4973, 181353, 1, 8, 1, 3, 5, 3, 0
4974, 181354, 1, 8, 1, 3, 5, 4, 0
4975, 181355, 1, 8, 1, 3, 5, 5, 0
4976, 181411, 1, 8, 1, 4, 1, 1, 0
4977, 181412, 1, 8, 1, 4, 1, 2, 0
4978, 181413, 1, 8, 1, 4, 1, 3, 0
4979, 181414, 1, 8, 1, 4, 1, 4, 0
4980, 181415, 1, 8, 1, 4, 1, 5, 0
4981, 181421, 1, 8, 1, 4, 2, 1, 0
4982, 181422, 1, 8, 1, 4, 2, 2, 0
4983, 181423, 1, 8, 1, 4, 2, 3, 0
4984, 181424, 1, 8, 1, 4, 2, 4, 0
4985, 181425, 1, 8, 1, 4, 2, 5, 0
4986, 181431, 1, 8, 1, 4, 3, 1, 0
4987, 181432, 1, 8, 1, 4, 3, 2, 0
4988, 181433, 1, 8, 1, 4, 3, 3, 0
4989, 181434, 1, 8, 1, 4, 3, 4, 0
4990, 181435, 1, 8, 1, 4, 3, 5, 0
4991, 181441, 1, 8, 1, 4, 4, 1, 0
4992, 181442, 1, 8, 1, 4, 4, 2, 0
4993, 181443, 1, 8, 1, 4, 4, 3, 0
4994, 181444, 1, 8, 1, 4, 4, 4, 0
4995, 181445, 1, 8, 1, 4, 4, 5, 0
4996, 181451, 1, 8, 1, 4, 5, 1, 0
4997, 181452, 1, 8, 1, 4, 5, 2, 0
4998, 181453, 1, 8, 1, 4, 5, 3, 0
4999, 181454, 1, 8, 1, 4, 5, 4, 0
5000, 181455, 1, 8, 1, 4, 5, 5, 0
5001, 182111, 1, 8, 2, 1, 1, 1, 0
5002, 182112, 1, 8, 2, 1, 1, 2, 0
5003, 182113, 1, 8, 2, 1, 1, 3, 0
5004, 182114, 1, 8, 2, 1, 1, 4, 0
5005, 182115, 1, 8, 2, 1, 1, 5, 0
5006, 182121, 1, 8, 2, 1, 2, 1, 0
5007, 182122, 1, 8, 2, 1, 2, 2, 0
5008, 182123, 1, 8, 2, 1, 2, 3, 0
5009, 182124, 1, 8, 2, 1, 2, 4, 0
5010, 182125, 1, 8, 2, 1, 2, 5, 0
5011, 182131, 1, 8, 2, 1, 3, 1, 0
5012, 182132, 1, 8, 2, 1, 3, 2, 0
5013, 182133, 1, 8, 2, 1, 3, 3, 0
5014, 182134, 1, 8, 2, 1, 3, 4, 0
5015, 182135, 1, 8, 2, 1, 3, 5, 0
5016, 182141, 1, 8, 2, 1, 4, 1, 0
5017, 182142, 1, 8, 2, 1, 4, 2, 0
5018, 182143, 1, 8, 2, 1, 4, 3, 0
5019, 182144, 1, 8, 2, 1, 4, 4, 0
5020, 182145, 1, 8, 2, 1, 4, 5, 0
5021, 182151, 1, 8, 2, 1, 5, 1, 0
5022, 182152, 1, 8, 2, 1, 5, 2, 0
5023, 182153, 1, 8, 2, 1, 5, 3, 0
5024, 182154, 1, 8, 2, 1, 5, 4, 0
5025, 182155, 1, 8, 2, 1, 5, 5, 0
5026, 182211, 1, 8, 2, 2, 1, 1, 0
5027, 182212, 1, 8, 2, 2, 1, 2, 0
5028, 182213, 1, 8, 2, 2, 1, 3, 0
5029, 182214, 1, 8, 2, 2, 1, 4, 0
5030, 182215, 1, 8, 2, 2, 1, 5, 0
5031, 182221, 1, 8, 2, 2, 2, 1, 0
5032, 182222, 1, 8, 2, 2, 2, 2, 0
5033, 182223, 1, 8, 2, 2, 2, 3, 0
5034, 182224, 1, 8, 2, 2, 2, 4, 0
5035, 182225, 1, 8, 2, 2, 2, 5, 0
5036, 182231, 1, 8, 2, 2, 3, 1, 0
5037, 182232, 1, 8, 2, 2, 3, 2, 0
5038, 182233, 1, 8, 2, 2, 3, 3, 0
5039, 182234, 1, 8, 2, 2, 3, 4, 0
5040, 182235, 1, 8, 2, 2, 3, 5, 0
5041, 182241, 1, 8, 2, 2, 4, 1, 0
5042, 182242, 1, 8, 2, 2, 4, 2, 0
